name,MANGAID,T_11,g_i,LogMassTaylor,LogMassNSA
manga-8982-12701,1-457815,6,0.588719471730105,9.247975616453044,9.437747392776103
manga-8982-12702,1-457843,7,0.23865628004668693,8.373478959864146,8.488157135093463
manga-8982-12703,1-395528,7,0.55934821737495,9.209594483761233,9.433135925419334
manga-8982-12704,1-458105,1,0.9201076807108493,10.501646031772779,10.472488771252406
manga-8982-12705,1-626533,1,0.9187391768010258,10.296589067169972,10.324257755383078
manga-8982-1901,1-458044,1,0.9509640953160101,9.571050540683869,9.655985059795293
manga-8982-1902,1-457547,2,0.8378435240854394,9.513010930781185,9.655282535177212
manga-8982-3701,1-457523,1,1.1500255172744218,11.124120615749026,11.040372870759358
manga-8982-3702,1-457813,1,1.1049548676818155,10.03669007318381,10.04154268825293
manga-8982-3703,1-458092,-5,0.012421901591213924,9.052000733396087,9.12881914219451
manga-8982-3704,1-457932,-5,1.1425186706050567,10.81729942495412,10.819021151594145
manga-8982-6101,1-457753,2,0.9980948691621236,9.920811605491972,9.86657795323656
manga-8982-6102,1-458027,-5,0.8855045469379554,10.183193045570714,10.317839866375461
manga-8982-6103,1-457781,-2,0.682312813832322,10.799857364568735,10.985944892696665
manga-8982-6104,1-626502,5,0.7420224629111445,10.191071781873768,10.287004045049132
manga-8982-9101,1-457811,1,0.18943812620974754,9.605801579915255,9.778566526829088
manga-8982-9102,1-626395,6,0.429402792476143,9.07247724541939,9.197316403174986
manga-8983-12701,1-626658,5,0.8411271260612025,10.145177919667933,10.227357005007624
manga-8983-12702,1-457871,3,0.6483353828971161,9.192091224198823,9.414314725635185
manga-8983-12703,1-627108,-2,1.111196698546582,11.234907561786557,11.206925671371522
manga-8983-12704,1-568627,-5,1.0158340458684485,11.508227638562685,11.531995930544342
manga-8983-12705,1-626684,5,0.8303026918813607,10.089936629321848,10.2083311563584
manga-8983-1901,1-457905,-5,0.8997889668102594,9.018047608908736,9.158660966962575
manga-8983-1902,1-627086,-5,0.9948812305230987,10.842748627717652,10.941970826185548
manga-8983-3701,1-626822,-5,1.1402872061805027,10.775558252652496,10.719289844693328
manga-8983-3702,1-458148,-2,0.8812418081089213,9.148282450450086,9.311988951988056
manga-8983-3703,1-458396,3,0.7180019342832971,10.321405861615741,10.470708837289887
manga-8983-3704,1-423024,2,49.49367004783594,17.928047905463284,10.544519475907713
manga-8983-6101,1-457875,6,0.4337561114134303,9.200196625044153,9.4109778900964
manga-8983-6102,1-458270,-2,0.756049660544889,9.98136076404353,10.143592433778522
manga-8983-6103,1-457869,5,0.8647393985953578,9.397679002105559,9.467451228138703
manga-8983-6104,1-423049,1,0.8936545059569951,10.163811566195792,10.283131549278886
manga-8983-9101,1-568624,2,0.9297426023119684,10.61748845935188,10.657479418167714
manga-8983-9102,1-458499,-2,1.0646164872479247,10.79872285324521,10.846337730782473
manga-8984-12701,1-395643,5,0.576968063638148,9.168713119154582,9.376817759493987
manga-8984-12702,1-458124,5,0.3948693284603877,9.226171830281952,9.440261878929928
manga-8984-12703,1-626689,5,0.5490397987724478,9.584198725371769,9.815277489957248
manga-8984-12704,1-395533,2,0.9172404663241274,10.163445279866696,10.143292784713811
manga-8984-12705,1-458137,2,0.8643576033990925,10.855834482776082,10.938790824426421
manga-8984-1901,1-395547,-2,1.2747771296855923,10.255323707781685,10.15810304429796
manga-8984-1902,1-458052,-5,1.0000789954550164,10.664755294578995,10.775369389544707
manga-8984-3701,1-395593,0,0.925624400480384,9.763479323527065,9.946503846701551
manga-8984-3702,1-395617,0,0.4490598257573559,9.053256721401207,9.29566824031706
manga-8984-3703,1-395734,-2,0.9161599345418736,10.58857028916908,10.744669990500414
manga-8984-3704,1-458127,1,0.9655541193958044,10.172747539507046,10.268041792779957
manga-8984-6101,1-458033,5,0.7476705455510171,9.220200811030375,9.346294282041345
manga-8984-6102,1-457816,-5,0.9319836808630768,11.248812571659727,11.358134804998745
manga-8984-6103,1-395601,2,0.7542137384359755,9.654651510232988,9.840405353275886
manga-8984-6104,1-458138,-5,1.0501094302547145,10.771488273217534,10.813149147933187
manga-8984-9101,1-395622,-5,1.0702548039689752,10.966033240335356,11.008050569359982
manga-8984-9102,1-626669,2,0.8529224978684482,10.110987951762684,10.236474279183906
manga-8985-12701,1-421314,6,49.049450848835946,16.858878374563282,9.664154766135217
manga-8985-12702,1-415939,2,1.1604789653937253,10.887891145612663,10.853775453365119
manga-8985-12703,1-420924,5,0.8439713103793878,10.31547638564459,10.466582938193705
manga-8985-12704,1-420631,7,0.46510708730517436,8.688993314179552,8.91728646907766
manga-8985-12705,1-408028,5,,,9.833060371900956
manga-8985-1901,1-421316,1,0.16600311993729022,8.794109548724766,8.993090862163648
manga-8985-1902,1-420638,-2,0.8402573353051785,9.464362170979555,9.630945262009675
manga-8985-3701,1-591961,9,0.4213137826137334,8.84995904504515,9.090385041685682
manga-8985-3702,1-420908,-2,0.6846594028719473,9.270525707065973,9.44874032027733
manga-8985-3703,1-415955,2,1.0039381377301915,10.602291233990973,10.686857828028879
manga-8985-3704,1-408035,3,0.319576455681819,9.272065443983811,9.502537728077504
manga-8985-6101,1-415958,1,0.48443324278460764,8.424706255807514,8.597893643860234
manga-8985-6102,1-420636,4,0.5704821038508214,9.496262579946507,9.731990644023778
manga-8985-6103,1-420901,5,0.4575721425078285,9.020765291669516,9.27007529487119
manga-8985-6104,1-627238,5,0.7064184278474421,10.022681492539537,10.108676627132567
manga-8985-9101,1-416015,-2,0.9273460650135839,10.466379008844655,10.59699382653517
manga-8985-9102,1-416039,4,0.8000115830497059,10.5335973654386,10.681102783942292
manga-8986-12701,1-556524,-2,0.9737997674747234,11.195441324650023,11.27426871880823
manga-8986-12702,1-164077,1,1.2277529615012277,11.064349699553844,10.891207290695549
manga-8986-12703,1-146107,5,0.4512910159439798,9.259249938098682,9.522527693494931
manga-8986-12704,1-146246,-2,0.9527018079039138,11.025580010371153,11.05846398560225
manga-8986-12705,1-164063,5,0.6600584032912948,9.749043102641787,9.901786778805349
manga-8986-1901,1-146171,2,0.8945071944237206,10.880647538819767,10.897597954100966
manga-8986-1902,1-164074,-2,0.6632776046646427,9.002901259837467,9.188875072093685
manga-8986-3701,1-145900,3,,,8.957909320728787
manga-8986-3702,1-146129,3,0.42932808951697865,8.814964171130816,9.074922442354039
manga-8986-3703,1-146138,0,0.7734718356484365,9.514917762830194,9.70119483231494
manga-8986-3704,1-145926,-2,0.5789100672832959,9.03645889191574,9.269940023888902
manga-8986-6101,1-163987,4,0.5963998958324446,10.077323098606913,10.214761748038374
manga-8986-6102,1-163980,-5,1.0966658683491168,10.941905829503366,10.963601323913581
manga-8986-6103,1-556523,-2,,,11.302523568948763
manga-8986-6104,1-146352,7,0.14672575744067728,9.422005189310921,9.503549644006316
manga-8986-9101,1-164021,1,0.9892402220347094,9.819874075685048,9.86539182890763
manga-8986-9102,1-146142,3,0.5616277481743772,9.681941171365654,9.90514043756677
manga-8987-12701,1-386272,-5,0.9743605926559837,11.290979172325939,11.305656558310776
manga-8987-12702,1-386453,7,0.4664767467287767,9.381274148582074,9.601936199759484
manga-8987-12703,1-386847,4,0.6607940588200663,9.851518419015976,9.97428873145367
manga-8987-12704,1-386836,7,0.7761520107315221,9.419499280582873,9.46725134931394
manga-8987-12705,1-605640,5,0.5218754438280655,9.217468195642024,9.448684681918554
manga-8987-1901,1-386263,1,0.308385347960769,8.440892884754131,8.603785052766293
manga-8987-1902,1-386670,-2,1.0243675386137312,9.984453504645149,10.062431553162613
manga-8987-3701,1-386605,2,0.14909681276019526,9.571807805798086,9.481173081628956
manga-8987-3702,1-386430,1,1.151161389407303,10.45258440135731,10.344030538531607
manga-8987-3703,1-386452,2,0.7115156377437764,10.242507801335627,10.378321574709068
manga-8987-3704,1-386264,4,0.7398443616565515,9.369633990394412,9.393044952693163
manga-8987-6101,1-386657,6,0.5280496787165241,8.45428677472932,8.626765213679207
manga-8987-6102,1-386601,5,0.6134366554891812,9.18466544083534,9.386142108930818
manga-8987-6103,1-386800,9,0.20915238326150387,8.530342424189858,8.671778950245152
manga-8987-6104,1-386822,1,0.7886894718474409,9.989504592939534,10.010448371774086
manga-8987-9101,1-386685,3,0.4188226941821931,8.709080705395518,8.938762321950088
manga-8987-9102,1-386695,2,0.41928906795877197,9.953712503097057,10.040182873352698
manga-8988-12701,1-401437,4,0.7889871956621093,9.34841545013255,9.374040437429986
manga-8988-12702,1-397647,5,0.3805958612912903,8.775343490441783,9.027451542872491
manga-8988-12703,1-397212,4,0.8914322667942329,10.164653487497644,10.155263142763477
manga-8988-12704,1-397224,2,0.7486161559684916,10.267029246046054,10.401045377090599
manga-8988-12705,1-397639,7,0.48954674530233433,9.429706627361742,9.649966365986375
manga-8988-1901,1-397643,5,0.7078564126320224,8.82535830156774,8.999482447008031
manga-8988-1902,1-397792,-5,,,9.674217026044746
manga-8988-3701,1-399194,4,0.5280957075585597,8.719769043045885,8.926495760503835
manga-8988-3702,1-397697,4,0.5580791213793859,8.892114845744588,9.133331291536331
manga-8988-3703,1-397651,6,,,9.717885932839343
manga-8988-3704,1-399258,7,0.4296101544843509,8.846816545600618,9.083075999108853
manga-8988-6101,1-401440,4,0.5003468507656521,8.95480583989944,9.099245438191263
manga-8988-6102,1-397613,2,1.1743271697132371,11.216514203960287,11.085750679436948
manga-8988-6103,1-397739,-5,0.8520596019032425,10.647875127605431,10.866498230905822
manga-8988-6104,1-590142,3,0.5499753837929369,10.482777232726917,10.541950980655601
manga-8988-9101,1-282472,2,0.7894308499482428,10.752898901346327,10.833683112378933
manga-8988-9102,1-397773,2,0.8884739032560454,10.665668539809433,10.672888108896721
manga-8989-12701,1-174952,3,0.6745199311660812,11.018928473746493,11.123916943498132
manga-8989-12702,1-175169,5,0.5661663581647502,9.656907649075526,9.881616865185729
manga-8989-12703,1-150227,-5,0.9997153226726709,11.262340854902744,11.348295125394557
manga-8989-12704,1-149730,-5,0.9958529694890608,11.524675902318094,11.585276820443054
manga-8989-12705,1-175185,11,0.8247213341420228,9.351505231569575,9.457239816542812
manga-8989-1901,1-149758,8,0.6374477213187539,9.775613280924201,9.989739399080056
manga-8989-1902,1-150254,2,0.43843260671652473,10.01616689952932,10.25837384896812
manga-8989-3701,1-174979,-2,0.9216901935510151,10.406195447830374,10.501142825040501
manga-8989-3702,1-174982,2,0.5032995483725955,8.509047252772264,8.726220916141493
manga-8989-3703,1-617323,3,0.6781711785981024,10.175961377785427,10.320347801862185
manga-8989-3704,1-174966,6,0.40808224249962066,9.145520095688289,9.397641111235975
manga-8989-6101,1-175187,4,0.6489841914733034,9.197404415741119,9.418894311541347
manga-8989-6102,1-174904,6,0.2983560026874734,8.702799357280615,8.896633675544432
manga-8989-6103,1-576172,-5,,,10.972411601427083
manga-8989-6104,1-175200,3,0.8829615142342497,10.731061236583548,10.773072269851024
manga-8989-9101,1-174947,2,1.100241977901831,10.454361424876767,10.449681999311887
manga-8989-9102,1-175184,3,0.6124875018988973,9.898719789800092,10.029611012535355
manga-8990-12701,1-174429,5,0.7065433854410408,9.730010517384683,9.788516233229842
manga-8990-12702,1-576106,-5,1.0301729628630767,11.125584397859726,11.193021580394602
manga-8990-12703,1-174880,4,0.607992238850823,10.143983588446508,10.341656067068566
manga-8990-12704,1-174895,5,0.8674923149749745,10.415772981825254,10.341648156782478
manga-8990-12705,1-174631,1,0.8982815922547118,9.79685038741753,9.918819008161302
manga-8990-1901,1-174623,1,0.8110559801209014,9.077206615009418,9.309728085534408
manga-8990-1902,1-174373,1,0.5466062532239633,8.725266571087008,8.849818511005541
manga-8990-3701,1-615485,-2,0.9567962371208978,10.381781853709414,10.537312752533122
manga-8990-3702,1-174435,1,1.11013474585695,10.39909662371242,10.373072073551814
manga-8990-3703,1-174392,3,0.6798095436728531,9.132322402639627,9.317191784106576
manga-8990-3704,1-174384,-5,0.8561238922772603,9.302324902866834,9.485116399193915
manga-8990-6101,1-174781,-5,0.9333495822584936,10.528925066815413,10.717006073554932
manga-8990-6102,1-174826,1,1.5058619673711817,10.939315438363366,10.641664444453417
manga-8990-6103,1-589092,-2,,,9.986089759709625
manga-8990-6104,1-174914,5,0.34501356042984455,9.575961642906607,9.769985503189403
manga-8990-9101,1-174390,4,0.921478702953614,10.112514726930677,10.113963396204992
manga-8990-9102,1-615921,3,0.6013048040677766,10.161256747206002,10.297226339633832
manga-8991-12701,1-150286,4,0.642381112918244,9.570237465339218,9.794044463394352
manga-8991-12702,1-150013,-2,,,11.201399855723698
manga-8991-12703,1-150394,3,,,10.099535621921552
manga-8991-12704,1-150387,3,,,10.270147577604787
manga-8991-12705,1-150245,4,0.6641427795087687,10.177692344149586,10.372029636634815
manga-8991-1901,1-149985,-2,0.9146167312335862,10.159874074177136,10.308854557649385
manga-8991-1902,1-150328,-2,,,10.2785226777669
manga-8991-3701,1-149720,-2,0.9838689195169756,10.409658724130813,10.491550780907195
manga-8991-3702,1-188749,-2,,,11.258059914706434
manga-8991-3703,1-150302,5,,,8.655892030978066
manga-8991-3704,1-149989,3,0.5761184508874884,8.65663938970869,8.87981814653454
manga-8991-6101,1-150173,4,,,9.858152056666976
manga-8991-6102,1-150232,-5,0.9327133953453455,11.090529974805493,11.207171016451865
manga-8991-6103,1-188177,0,,,10.289990066054319
manga-8991-6104,1-576162,1,,,10.068890554257935
manga-8991-9101,1-150337,2,,,9.77526957693881
manga-8991-9102,1-150397,-5,,,11.263964919164424
manga-8992-12701,1-149650,3,0.5301507141548143,10.027491825592268,10.119526414028337
manga-8992-12702,1-149556,3,0.8141330577122652,10.317641241702608,10.356278325080106
manga-8992-12703,1-149887,5,0.6129090010626221,9.625398141397767,9.828503934907564
manga-8992-12704,1-576181,4,,,10.37675574738887
manga-8992-12705,1-149517,-2,1.1772922927656566,10.683741122099443,10.655822006456178
manga-8992-1901,1-614907,-5,,,10.884726279019274
manga-8992-1902,1-149501,0,0.8850964312417986,9.149166496118832,9.27738226766269
manga-8992-3701,1-149496,0,1.0564031992925287,9.827960245854502,9.880869589801064
manga-8992-3702,1-149561,1,0.7943855065094318,9.73208510503507,9.869378416061338
manga-8992-3703,1-149879,4,0.6863201660837461,9.04372418103816,9.234256527324321
manga-8992-3704,1-149871,-2,1.1514972273831567,10.45828222074246,10.439282154804586
manga-8992-6101,1-149536,2,0.6936920193337528,10.313186145456825,10.367583260340627
manga-8992-6102,1-149512,1,1.022780297531309,10.403726703398881,10.472422923496728
manga-8992-6103,1-149471,2,1.026966248383161,10.285648011842465,10.310723042977271
manga-8992-6104,1-149878,-5,0.6168142792925302,9.831783113854504,10.254003962005138
manga-8992-9101,1-149563,5,0.4546345092206714,9.088116861817971,9.346800732004358
manga-8992-9102,1-149541,-5,,,10.687527177660739
manga-8993-12701,1-612080,5,1.0087750883279902,10.778753113362969,10.813491585417975
manga-8993-12702,1-277300,4,0.889371157431718,10.966215255245814,11.011054227217244
manga-8993-12703,1-277443,7,0.8296083157149248,10.656993064503306,10.75642233103468
manga-8993-12704,1-277475,6,0.48891113777244755,8.95450957027177,9.190037398989311
manga-8993-12705,1-277279,4,49.38893483783594,18.012013094463278,10.714732008445095
manga-8993-1901,1-277308,-2,0.887241715318094,9.225075581138722,9.373483938001865
manga-8993-1902,1-277525,1,0.9204337354301195,9.419839320040728,9.569288447036433
manga-8993-3701,1-277317,-5,1.031376736552435,10.74600569047881,10.810512769346216
manga-8993-3702,1-173397,2,0.44899704542541485,9.004053360823256,9.280480483746675
manga-8993-3703,1-173384,1,1.3270058519372867,10.66775392992476,10.499527628793123
manga-8993-3704,1-278079,-2,1.1988801867536765,11.362406561120343,11.261662473785853
manga-8993-6101,1-276557,5,0.44363478076281737,8.261550308281635,8.422822845424097
manga-8993-6102,1-276843,4,0.8279863488602359,9.196020989881452,9.347806014383496
manga-8993-6103,1-278059,-5,1.2083546308003612,10.865230573384487,10.721995171749697
manga-8993-6104,1-588013,5,0.8833533161042126,8.757716333032612,8.85404234804936
manga-8993-9101,1-277470,5,0.5722145290619629,8.682499235051822,8.834977997882683
manga-8993-9102,1-277257,2,1.0189895401368325,10.325011088462801,10.35774241954003
manga-8994-12701,1-148581,4,0.8469145466545633,10.033318666417035,10.151213512876824
manga-8994-12702,1-148582,5,0.4029823443793852,9.367565555044589,9.557495171420971
manga-8994-12703,1-186604,4,0.7002285324575475,9.923693732064143,10.063528503633488
manga-8994-12704,1-148547,6,0.8331330157261547,9.547194954719455,9.642369538853657
manga-8994-12705,1-148691,5,0.9832550344944302,10.549917805181515,10.57687093556865
manga-8994-1901,1-148536,2,0.8745613168684443,9.95474150466268,10.049307198987961
manga-8994-1902,1-148756,3,0.8976166299842454,9.648591806223028,9.833040597855861
manga-8994-3701,1-186329,4,1.0598946798078153,10.153936983142296,10.058896508294636
manga-8994-3702,1-148554,0,0.8670268964066388,9.742782449871827,9.97584752112955
manga-8994-3703,1-148530,1,0.8998113730497082,9.980653534438604,10.104528080557452
manga-8994-3704,1-148557,2,0.6238292546355169,9.614256183571024,9.80515546013096
manga-8994-6101,1-148754,5,0.582148808282632,9.318814169830256,9.540072827304567
manga-8994-6102,1-148512,-2,,,11.286995073968852
manga-8994-6103,1-148527,-2,0.9254675638909902,9.970131717811979,10.088380642846879
manga-8994-6104,1-148668,6,0.4649495099391743,8.6029569829237,8.773196017475511
manga-8994-9101,1-148489,3,0.9332082473636305,9.871330845567616,9.91390017307353
manga-8994-9102,1-148685,3,0.3784781839466085,9.730031960582238,9.9636306031696
manga-8995-12701,1-188110,-5,1.1277378147762178,11.295480198389406,11.282288958058816
manga-8995-12702,1-188218,8,0.3437084452479233,8.706153551045208,8.834897339341488
manga-8995-12703,1-188888,-5,,,11.330076759986
manga-8995-12704,1-616662,-5,1.1128075478020527,11.01994693002751,11.028233607972785
manga-8995-12705,1-150370,5,,,11.114300663045762
manga-8995-1901,1-189197,-2,,,9.911287611186697
manga-8995-1902,1-189145,0,,,10.572491718736353
manga-8995-3701,1-188756,0,1.0140371545700617,9.91968533261592,10.009514632972975
manga-8995-3702,1-188548,2,0.4445039435638449,10.820676699972536,10.962318657130307
manga-8995-3703,1-188530,0,0.9805841670837481,10.30554745013816,10.365030986541067
manga-8995-3704,1-188165,-5,1.3168554660936493,11.359023148962414,11.164641298091569
manga-8995-6101,1-188753,2,0.6635343637355682,10.3395400619544,10.472056920715975
manga-8995-6102,1-188186,-2,,,10.59707181131323
manga-8995-6103,1-188545,-5,1.0224945167536745,11.29752456412034,11.315233308018247
manga-8995-6104,1-188844,-2,1.1126304450936537,10.954623237862418,10.94902143193652
manga-8995-9101,1-188803,3,0.9196320865748895,10.41194708995064,10.401757136238588
manga-8995-9102,1-187866,7,0.4098970304338927,8.490596774938602,8.639247362265076
manga-8996-12701,1-149610,5,0.7909195521863204,10.007902344946213,10.048344678540069
manga-8996-12702,1-149678,5,0.9374129590066964,10.694982100555315,10.675339244124684
manga-8996-12703,1-149622,7,0.2898796183279906,8.69016157636297,8.842037291686612
manga-8996-12704,1-188309,5,0.6957267497247308,9.416404634889618,9.583342758972954
manga-8996-12705,1-149686,3,0.9058056749992431,10.703609820376577,10.757925666454554
manga-8996-1901,1-187430,1,0.8993064968102651,9.88674169190874,10.035897803414827
manga-8996-1902,1-149905,0,0.951728905903245,9.903185514005434,10.049667594895276
manga-8996-3701,1-149683,-2,1.0776093348208242,10.526913306778937,10.554037064683998
manga-8996-3702,1-187429,-2,1.104983103806486,11.040652025210862,11.031521568085191
manga-8996-3703,1-188330,3,0.5107579427791435,9.821720937506154,9.898567776153445
manga-8996-3704,1-149709,-2,0.5793673568003648,9.853979219984488,10.140105615737106
manga-8996-6101,1-149882,4,0.630126411802447,9.568483132978876,9.770399815607972
manga-8996-6102,1-187394,7,0.29713145948764463,9.222097474009193,9.30960249091529
manga-8996-6103,1-187419,-5,0.994323016061955,10.159685486751815,10.271379196804778
manga-8996-6104,1-187821,9,0.43527370450783565,8.354001265869522,8.56629958032898
manga-8996-9101,1-188307,2,0.6489684219569902,9.782711281795788,9.95777005713139
manga-8996-9102,1-149721,2,0.9918738124427655,10.428241088265779,10.49170339116323
manga-8997-12702,1-149621,1,0.8804520185476363,10.212822131444332,10.233460633163684
manga-8997-12703,1-149597,5,0.9670119915476398,9.385462105744335,9.330943127522511
manga-8997-12704,1-149454,1,0.9102963433948368,10.991013914849372,11.00217470434677
manga-8997-12705,1-149507,-5,0.7426865799182494,10.262495675039224,10.453322927640574
manga-8997-1901,1-149624,4,0.7115574877437751,9.110460996335627,9.290828977408294
manga-8997-1902,1-149193,-2,1.2212130332711304,10.527947172479989,10.443020340786395
manga-8997-3701,1-149170,3,0.6023546873894681,9.885784153885954,10.066665027256672
manga-8997-3702,1-149172,-2,0.4916980650466911,8.65255826336415,8.879725350893489
manga-8997-3703,1-149589,0,0.6720691059808672,9.448276953936986,9.62428931682403
manga-8997-3704,1-149557,-2,0.38828468684053163,8.604664734849964,8.88809970674951
manga-8997-6101,1-149470,-5,1.156805653730192,10.657968269590974,10.638841541511635
manga-8997-6102,1-149631,1,0.9658933654733026,10.782415179141118,10.84627586115302
manga-8997-6103,1-149384,1,1.09782756338684,10.267204023723327,10.171466091389474
manga-8997-6104,1-576182,2,,,10.571926506653776
manga-8997-9101,1-187006,-5,1.0364487671171219,10.843645469291772,10.91445687342838
manga-8997-9102,1-149461,5,0.7667855968684449,10.172292372662682,10.298440409775273
manga-8998-12701,1-173385,6,1.1243022128935252,10.279556640457596,10.10560895424348
manga-8998-12702,1-173605,4,0.9160514422097492,10.391551795515259,10.344818498412506
manga-8998-12703,1-173592,7,,,9.270655548952986
manga-8998-12704,1-173652,5,0.5965149221089128,9.446085787850079,9.681695199678146
manga-8998-12705,1-173641,4,49.34728873283594,18.32825551896328,10.967956806764407
manga-8998-1901,1-173446,2,0.9921527661089193,9.725548448250084,9.85470674410406
manga-8998-1902,1-277370,-5,0.9376000691593767,9.2634759078121,9.389481498035389
manga-8998-3701,1-173490,3,0.5539620599992467,9.272695783876582,9.57234060237049
manga-8998-3702,1-173625,-2,0.9469578746137302,10.044422962245147,10.194716872907202
manga-8998-3704,1-173425,3,0.5558076014998008,8.651192436244937,8.890692018946375
manga-8998-6101,1-173583,-2,1.2293839389842454,10.567427658123027,10.489834779238835
manga-8998-6102,1-173444,4,0.692589057276507,9.244365842243415,9.435489207351562
manga-8998-6103,1-173633,9,0.500565416590252,8.91178101917625,9.147066957339952
manga-8998-6104,1-173413,4,0.5058743331995501,8.568408568038045,8.802455582124413
manga-8998-9101,1-173442,7,0.4130416051913315,8.944200797256808,9.114430824733974
manga-8998-9102,1-277375,6,0.5089857976818166,9.16203209618381,9.392832319509774
manga-8999-12701,1-148664,6,0.5032849384134295,9.442687570744152,9.680479649874705
manga-8999-12702,1-148652,1,1.100322888696148,9.778924603751875,9.800624299773162
manga-8999-12703,1-576224,5,,,9.969644648878367
manga-8999-12704,1-148985,7,0.5115976348630795,8.86091315305973,9.08809354348375
manga-8999-12705,1-148599,3,0.4393874222055807,9.061129068526482,9.368770198590221
manga-8999-1901,1-148780,1,0.17741821091540544,9.042580002521412,9.22168803092326
manga-8999-1902,1-148596,-2,0.8534085655298966,9.630635614889986,9.786559779361587
manga-8999-3701,1-173630,9,0.4772172718313854,9.038150582549132,9.271228051715491
manga-8999-3702,1-576235,-5,1.0503386817301923,11.398887544390973,11.230837058244399
manga-8999-3703,1-148621,-5,1.0420991988926787,10.034973814215466,10.118866301603363
manga-8999-3704,1-148602,4,0.5121082945700621,8.800972346615922,9.035837823235939
manga-8999-6101,1-148649,6,0.620107904993116,8.995609899889736,9.202817863467082
manga-8999-6102,1-148987,1,1.1261836554066385,10.040440016771827,10.051395659285285
manga-8999-6103,1-148615,3,0.9059823914194602,10.956179457672125,10.950745425568101
manga-8999-6104,1-148597,-2,0.7800406113749503,9.218958669161234,9.449365761145996
manga-8999-9101,1-173626,0,0.9777451003937188,9.473428274112656,9.55223979293991
manga-8999-9102,1-148653,4,0.5799563133643879,8.945168568291036,9.176091259055681
manga-9000-12701,1-187034,-5,1.0862816483768327,11.101143611060166,11.116684104041527
manga-9000-12702,1-614392,5,0.7740920892417975,9.90375750391883,9.984826940660398
manga-9000-12703,1-188303,-5,1.1124366285691245,10.796562150235852,10.810026750818109
manga-9000-12704,1-187404,-5,1.0384485937656542,10.99890372119944,11.073678034219178
manga-9000-12705,1-149896,5,0.840980585139036,10.034623906374437,10.025363221125756
manga-9000-1901,1-614567,-2,49.425180383835944,17.059281563063287,9.679807511184396
manga-9000-1902,1-149695,-5,0.692198778429848,9.04710940670661,9.237933121661287
manga-9000-3701,1-187072,4,0.4551402423357125,8.564505463254893,8.7963217307032
manga-9000-3702,1-187355,-5,0.9750518447874477,10.621552948625322,10.703054816707432
manga-9000-3703,1-187495,-5,1.1062492468208198,11.002973425978931,10.994807931634906
manga-9000-3704,1-187465,0,0.7879377414645532,9.294771193570725,9.395109628657812
manga-9000-6101,1-187562,-2,1.0531416092925276,9.941693856854503,10.015204622533158
manga-9000-6102,1-187436,6,0.2892261623861785,9.229549837516917,9.44942902720375
manga-9000-6103,1-187324,5,0.3537844927628164,9.111045087481635,9.328640509529656
manga-9000-6104,1-187966,-5,0.9459960899842486,10.651077132223028,10.767844252325549
manga-9000-9101,1-187554,-5,1.0574663147445307,11.027435864159047,11.035089374144706
manga-9000-9102,1-187505,-5,1.2673211713749524,11.271648125161235,11.130143924233925
manga-9001-12701,1-148841,-5,1.0824239480513995,11.450560058881623,11.45500635704805
manga-9001-12702,1-612718,5,0.4745219919476362,9.921444697801945,9.934020969921866
manga-9001-12703,1-149603,-5,1.0178711182335896,10.849929535877138,10.905222016877335
manga-9001-12704,1-149109,7,0.2691264101420252,8.53239266316958,8.58592635934135
manga-9001-12705,1-149284,-5,1.1871632901995461,11.19732693673804,11.103865270142922
manga-9001-1901,1-148918,-5,0.82156534350122,9.351269255753838,9.498580697431255
manga-9001-1902,1-149329,0,0.8893375463453488,9.791483368905496,9.972677617292954
manga-9001-3701,1-148907,2,0.5545094962232042,9.086966832184514,9.363286607192482
manga-9001-3702,1-149051,-2,1.0464918751995462,10.61707320023804,10.663278672617759
manga-9001-3703,1-149116,-2,1.069270108523103,10.122852817517655,10.19041854838194
manga-9001-3704,1-149228,1,0.7843505065695169,10.308026020587217,10.457320128499639
manga-9001-6101,1-149066,7,0.46750529596991086,8.752665787354957,8.99285825645877
manga-9001-6102,1-148892,7,0.4778598820701667,8.692105913333048,8.895863799271247
manga-9001-6103,1-149105,6,0.5722809469372869,8.786382394424763,9.0066286048287
manga-9001-6104,1-149323,2,1.0223758974747277,10.374711907650026,10.380892910706132
manga-9001-9101,1-148921,2,0.9814690872342524,9.680888610883551,9.696422794884752
manga-9001-9102,1-186744,1,0.286912529430122,8.538260225440728,8.660104321918206
manga-9002-12701,1-373219,2,1.0226321356947352,10.556239124142976,10.602579747827912
manga-9002-12702,1-373161,-2,1.105868846558561,11.241097507945886,11.253587556001369
manga-9002-12703,1-314374,-2,,,11.183614294802622
manga-9002-12704,1-314817,3,0.80072321846718,10.436945247954277,10.571841544963306
manga-9002-12705,1-373102,5,0.514376736999246,9.919994844576582,10.131275326974432
manga-9002-1901,1-373100,0,1.016439014734793,9.885010679705925,9.956663455335988
manga-9002-1902,1-373136,5,0.08832809954187226,9.33552237066908,9.376166190346563
manga-9002-3701,1-373175,-5,1.1563127858783453,10.444449636447397,10.386595266585523
manga-9002-3702,1-373057,-2,1.0751875960066961,9.363515397255316,9.262351404147275
manga-9002-3703,1-314484,-5,1.0800698009032423,10.90211015850543,10.924802192583408
manga-9002-3704,1-373354,-2,1.0051260313582624,10.32615415456466,10.372425910091073
manga-9002-6101,1-373191,-5,0.9958814970271597,10.6826679573893,10.674078154372062
